,Period,Correlation,Ticker1,Ticker2,20d_Volume1,20d_Volume2,close_SD1,close_SD2,Sector1_basic-materials,Sector1_communication-services,Sector1_consumer-cyclical,Sector1_consumer-defensive,Sector1_energy,Sector1_financial-services,Sector1_healthcare,Sector1_industrials,Sector1_real-estate,Sector1_technology,Sector1_utilities,Sector2_basic-materials,Sector2_communication-services,Sector2_consumer-cyclical,Sector2_consumer-defensive,Sector2_energy,Sector2_financial-services,Sector2_healthcare,Sector2_industrials,Sector2_real-estate,Sector2_technology,Sector2_utilities
209,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38429560571715116,IR,IRM,2895375.0,2565420.0,2.0015740837297273,3.5491606595983725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9152503739796425,IRM,ISRG,2565420.0,1440830.0,3.5491606595983725,12.897274811852576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
211,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8823141223114033,ISRG,IT,1440830.0,470645.0,12.897274811852576,10.49044049776905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.24235751714446296,IT,ITW,470645.0,1048420.0,10.49044049776905,2.137770851926862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
213,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3883312468310248,ITW,IVZ,1048420.0,3954675.0,2.137770851926862,0.3072637105480613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
214,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3925340426300284,IVZ,JBHT,3954675.0,838545.0,0.3072637105480613,2.0572510996613484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5256890773140841,JBHT,JCI,838545.0,4365735.0,2.0572510996613484,1.5794233076402222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.35783266936410285,JCI,JNJ,4365735.0,7382940.0,1.5794233076402222,1.183693342235161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4577263732493884,JNJ,JNPR,7382940.0,2656315.0,1.183693342235161,0.22883601251741464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.11474225577940973,JNPR,JPM,2656315.0,8949250.0,0.22883601251741464,2.720557519953567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
219,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4135169810575252,JPM,JWN,8949250.0,2749960.0,2.720557519953567,0.5004547123501506,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.49853522716808685,JWN,K,2749960.0,2258915.0,0.5004547123501506,0.9757327867186185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6803805312228354,K,KEY,2258915.0,13781110.0,0.9757327867186185,0.24100776456077672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8057293125761584,KEY,KHC,13781110.0,8764285.0,0.24100776456077672,1.0605351605849296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.479241305728659,KHC,KIM,8764285.0,4280940.0,1.0605351605849296,0.32621897436708797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4399704619281249,KIM,KLAC,4280940.0,858200.0,0.32621897436708797,31.521443903122396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
225,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6895055874684035,KLAC,KMB,858200.0,2216595.0,31.521443903122396,3.455683565842972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
226,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7538152129902229,KMB,KMI,2216595.0,12266470.0,3.455683565842972,0.2846801295850747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5827240930335809,KMI,KMX,12266470.0,2282295.0,0.2846801295850747,1.430491376253007,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.35422228052748383,KMX,KO,2282295.0,11880920.0,1.430491376253007,0.7346173673991382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
229,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.10659778104520944,KO,KR,11880920.0,6775270.0,0.7346173673991382,0.9049434614154281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.08962724580049843,KR,KSS,6775270.0,8011350.0,0.9049434614154281,1.3097538035543317,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.010570170618546215,KSS,L,8011350.0,891910.0,1.3097538035543317,0.9529188522289999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4380866205736639,L,LEG,891910.0,6177925.0,0.9529188522289999,0.5310320309463402,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.26190894094049416,LEG,LEN,6177925.0,2721715.0,0.5310320309463402,3.6726393161415922,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.7642426354315206,LEN,LH,2721715.0,735245.0,3.6726393161415922,4.935169990397515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4017698624928087,LH,LKQ,735245.0,1806370.0,4.935169990397515,0.6462232109151657,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6034233994961687,LKQ,LLY,1806370.0,2689940.0,0.6462232109151657,29.44328125835371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.049931805844508514,LLY,LMT,2689940.0,1067080.0,29.44328125835371,5.044970806340877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
238,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.521613764310444,LMT,LNC,1067080.0,1513415.0,5.044970806340877,0.7331652388751158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5935439668528745,LNC,LNT,1513415.0,1555830.0,0.7331652388751158,0.6581831830202624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5963510669226066,LRCX,LUV,1020665.0,10308815.0,51.21015484551344,0.910017018287064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
241,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5188673414691171,LUV,LYB,10308815.0,1797100.0,0.910017018287064,1.2715442532244472,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6560010242879458,LYB,M,1797100.0,4343405.0,1.2715442532244472,0.4527060381877309,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.18332981812921248,M,MA,4343405.0,2504830.0,0.4527060381877309,4.365023632181828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7739214287251981,MA,MAA,2504830.0,626000.0,4.365023632181828,3.5856939914702908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
245,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.16010864287928103,MAA,MAC,626000.0,1590215.0,3.5856939914702908,0.27079697647531753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
246,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4276493180700206,MAC,MAR,1590215.0,1451590.0,0.27079697647531753,6.17136604598625,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
247,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.123849681224988,MAR,MAS,1451590.0,1830995.0,6.17136604598625,1.288510956766758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.20744703822830632,MAS,MAT,1830995.0,4111510.0,1.288510956766758,0.41312576443495397,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
249,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.25270736130823906,MAT,MCD,4111510.0,3801545.0,0.41312576443495397,3.606881189057608,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.09875616832208385,MCD,MCHP,3801545.0,6650890.0,3.606881189057608,2.3701028313822294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
251,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.8575536279583035,MCHP,MCK,6650890.0,667550.0,2.3701028313822294,14.192382863690845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
252,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8617544663907845,MCK,MCO,667550.0,715960.0,14.192382863690845,9.448349378304412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2978583783059744,MCO,MDLZ,715960.0,6111460.0,9.448349378304412,0.888517298680969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.40916128420953535,MDLZ,MDT,6111460.0,6807985.0,0.888517298680969,1.1556552033287564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.1581382786126161,MDT,MET,6807985.0,3037880.0,1.1556552033287564,1.0661358583660998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3045609771499177,MET,MGM,3037880.0,3661845.0,1.0661358583660998,1.057734201088782,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
257,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6146090449730033,MGM,MHK,3661845.0,680325.0,1.057734201088782,3.9346511288397648,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6960553415255764,MHK,MKC,680325.0,2086275.0,3.9346511288397648,1.2164241340976816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4629953196930106,MKC,MLM,2086275.0,460315.0,1.2164241340976816,11.607738234112468,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5867100662766495,MLM,MMC,460315.0,1752445.0,11.607738234112468,3.291274946815284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8545795528578005,MMC,MMM,1752445.0,4915135.0,3.291274946815284,1.4581513134563406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6536400842075538,MMM,MNST,4915135.0,17428655.0,1.4581513134563406,1.4829462661529873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6837678033671892,MNST,MO,17428655.0,10206390.0,1.4829462661529873,0.7344690415091607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
264,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5766393080296857,MO,MOS,10206390.0,4824370.0,0.7344690415091607,1.1419129119510278,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5980461878550548,MOS,MPC,4824370.0,2821100.0,1.1419129119510278,1.9827143860451077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.16038817250733625,MPC,MRK,2821100.0,8627880.0,1.9827143860451077,2.268634131420695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
267,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.09374692922016396,MRK,MRO,8627880.0,12195290.0,2.268634131420695,0.48856400584940646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38459485208889355,MRO,MS,12195290.0,5508585.0,0.48856400584940646,0.7798627341783894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.16801190755540293,MS,MSFT,5508585.0,19511485.0,0.7798627341783894,13.327441168265723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.87509650291991,MSFT,MSI,19511485.0,673215.0,13.327441168265723,9.17201842944763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
271,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.028214940562108423,MSI,MTB,673215.0,779680.0,9.17201842944763,2.5142892547359312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
272,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.42644317147945493,MTB,MTD,779680.0,143325.0,2.5142892547359312,24.77846530451672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7781540532569353,MTD,MU,143325.0,23690990.0,24.77846530451672,7.558946290233315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.700728179060795,MU,NAVI,23690990.0,881085.0,7.558946290233315,0.2846097469675556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
275,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.33581573077500526,NAVI,NCLH,881085.0,12109015.0,0.2846097469675556,0.6506990016633136,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
276,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3926855116604273,NCLH,NDAQ,12109015.0,2351610.0,0.6506990016633136,0.475283510250977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
277,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.07954435845263483,NDAQ,NEE,2351610.0,13257385.0,0.475283510250977,2.5221445670513916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.06341360986411675,NEE,NEM,13257385.0,7954900.0,2.5221445670513916,0.7205653418226561,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
279,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.37997020760131245,NEM,NFLX,7954900.0,2896745.0,0.7205653418226561,16.750173919778078,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
280,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.20594787957064983,NFLX,NI,2896745.0,4520590.0,16.750173919778078,0.37825120995077643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.32338022559144874,NI,NKE,4520590.0,8974365.0,0.37825120995077643,1.3142353513194371,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
282,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.12810646542492862,NKE,NOC,8974365.0,1149735.0,1.3142353513194371,8.898068873948331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.18080687194201003,NOC,NOV,1149735.0,2840040.0,8.898068873948331,0.49986265618949605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5162797944797891,NOV,NRG,2840040.0,3937010.0,0.49986265618949605,1.8285715485031229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2571034227317773,NRG,NSC,3937010.0,1124585.0,1.8285715485031229,3.55352747052706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
286,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.25920675330637555,NSC,NTAP,1124585.0,2610790.0,3.55352747052706,3.8245803407252335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.23575993972783232,NTAP,NTRS,2610790.0,1338550.0,3.8245803407252335,0.911646530771594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
288,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.35956799025244,NTRS,NUE,1338550.0,1754145.0,0.911646530771594,4.985200481254896,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
289,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.7850202936273147,NUE,NVDA,1754145.0,426234475.0,4.985200481254896,7.034254591417376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.704525419227685,NVDA,NWL,426234475.0,4268060.0,7.034254591417376,0.4291418183740077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
291,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2424503040907336,NWL,NWS,4268060.0,849935.0,0.4291418183740077,0.38306462791470514,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8844992609116946,NWS,NWSA,849935.0,2437350.0,0.38306462791470514,0.3592979630941978,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
293,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.42691793120632926,NWSA,O,2437350.0,5378425.0,0.3592979630941978,0.7497351319978147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2763757187161789,O,OKE,5378425.0,2842480.0,0.7497351319978147,0.841588038230228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
295,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.140967678500461,OKE,OMC,2842480.0,1624930.0,0.841588038230228,1.0287316815792806,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
296,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5458281006015556,OMC,ORCL,1624930.0,11642290.0,1.0287316815792806,9.74091599215492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8625083362866328,ORCL,ORLY,11642290.0,500585.0,9.74091599215492,43.95182926232366,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
298,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5434174375776853,ORLY,OXY,500585.0,8006530.0,43.95182926232366,1.1764375208177194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
299,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.08266315338682995,OXY,PAYX,8006530.0,2069560.0,1.1764375208177194,2.4902844034502487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3460264916662429,PAYX,PCAR,2069560.0,2689895.0,2.4902844034502487,1.2833366201026106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.20987338222883425,PCAR,PCG,2689895.0,13338925.0,1.2833366201026106,0.2920698381679996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.24536704717365695,PCG,PDCO,13338925.0,1252695.0,0.2920698381679996,0.7372670831653321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
303,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5175997516820897,PDCO,PEG,1252695.0,2782155.0,0.7372670831653321,0.7938674336154786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
304,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6824608513109303,PEG,PEP,2782155.0,5638660.0,0.7938674336154786,3.377641876329581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
305,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8081299502715884,PEP,PFE,5638660.0,34963490.0,3.377641876329581,0.7010952691332002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4707964393503924,PFE,PFG,34963490.0,1044495.0,0.7010952691332002,1.3461199728242113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.37720904290264634,PFG,PG,1044495.0,6287010.0,1.3461199728242113,1.8556020181793684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
308,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4833152322845246,PG,PGR,6287010.0,2684800.0,1.8556020181793684,3.2047400426819848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
309,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.22104084450168845,PGR,PH,2684800.0,776790.0,3.2047400426819848,9.785716924534723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6205640964022268,PH,PHM,776790.0,1738850.0,9.785716924534723,2.1194500529934897,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.37187417846355675,PHM,PKG,1738850.0,486105.0,2.1194500529934897,2.236046335975566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
312,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6002380188084309,PKG,PLD,486105.0,4687580.0,2.236046335975566,1.8611074723552492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3741801976601218,PLD,PM,4687580.0,5227475.0,1.8611074723552492,1.420627609747517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
314,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.12375851294300194,PM,PNC,5227475.0,1661690.0,1.420627609747517,1.7629569729827368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5546753133698535,PNC,PNR,1661690.0,1607285.0,1.7629569729827368,1.6351829768661397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
316,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.42697220727248525,PNR,PNW,1607285.0,1172305.0,1.6351829768661397,1.0187505380925443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7106139549102273,PNW,PPG,1172305.0,1557200.0,1.0187505380925443,2.01987267659651,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
318,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8341735060940367,PPG,PPL,1557200.0,4251980.0,2.01987267659651,0.48818525418116104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5228588086829313,PPL,PRGO,4251980.0,1739000.0,0.48818525418116104,0.8183128084623554,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
320,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.10344833969811298,PRGO,PRU,1739000.0,1401840.0,0.8183128084623554,1.9351161139664523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
321,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.12441999189527395,PRU,PSA,1401840.0,778550.0,1.9351161139664523,8.220026596571087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.09171421167932757,PSA,PSX,778550.0,2455080.0,8.220026596571087,1.3846298236564614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
